SCHEMA,TABLE,COLUMN,TYPE,MAX_LEN,NULLABLE,DEFAULT,POS,PK
"dbo","OP_ESFINGEDADOSAGENTEPUB","AUDITORIADATAINCLUSAO","datetime",,YES,"",16,
"dbo","OP_ESFINGEDADOSAGENTEPUB","AUDITORIAALTERADOEM","datetime",,YES,"",17,
"dbo","OP_ESFINGEDADOSAGENTEPUB","NUMEROMATRICULA","varchar",16,YES,"",18,
"dbo","OP_ESFINGEDADOSAGENTEPUB","ERRO","varchar",-1,YES,"",19,
"dbo","OP_ESFINGEDADOSAGENTEPUB","NUMEROCPF","varchar",14,YES,"",20,
"dbo","OP_ESFINGEDADOSAGENTEPUB","AUDITORIAINCLUIDOPOR","varchar",250,YES,"",21,
"dbo","OP_ESFINGEDADOSAGENTEPUB","DATAINICIOVIGENCIAATO","datetime",,YES,"",22,
"dbo","OP_ESFINGEDADOSAGENTEPUB","TIPOUNIDADEGESTORA","int",,YES,"",23,
"dbo","OP_ESFINGEDADOSAGENTEPUB","TIPOONUS","int",,YES,"",24,
"dbo","OP_ESFINGEDADOSAGENTEPUB","ESFINGECARGOFUNCAO","int",,YES,"",25,
"dbo","OP_ESFINGEDADOSAGENTEPUB","ESFINGEVERSAO","int",,YES,"",26,
"dbo","OP_ESFINGEDESLIGAMENTOS","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGEDESLIGAMENTOS","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGEDESLIGAMENTOS","ESFINGEPARAMETRO","int",,YES,"",3,
"dbo","OP_ESFINGEDESLIGAMENTOS","DESLIGAMENTO","int",,YES,"",4,
"dbo","OP_ESFINGEDESLIGAMENTOS","CODIGOESFINGE","int",,YES,"",5,
"dbo","OP_ESFINGEEDITALCONCURSO","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGEEDITALCONCURSO","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGEEDITALCONCURSO","ESFINGEVERSAO","int",,YES,"",3,
"dbo","OP_ESFINGEEDITALCONCURSO","OPESFINGEARQUIVO","int",,YES,"",4,
"dbo","OP_ESFINGEEDITALCONCURSO","DATAPUBLICACAO","datetime",,YES,"",5,
"dbo","OP_ESFINGEEDITALCONCURSO","ESFINGESITUACAO","int",,YES,"",6,
"dbo","OP_ESFINGEEDITALCONCURSO","NUMEROEDITAL","varchar",16,YES,"",7,
"dbo","OP_ESFINGEEDITALCONCURSO","AUDITORIAALTERADOPOR","varchar",255,YES,"",8,
"dbo","OP_ESFINGEEDITALCONCURSO","ADVERTENCIA","varchar",-1,YES,"",9,
"dbo","OP_ESFINGEEDITALCONCURSO","AUDITORIADATAINCLUSAO","datetime",,YES,"",10,
"dbo","OP_ESFINGEEDITALCONCURSO","AUDITORIAALTERADOEM","datetime",,YES,"",11,
"dbo","OP_ESFINGEEDITALCONCURSO","ERRO","varchar",-1,YES,"",12,
"dbo","OP_ESFINGEEDITALCONCURSO","AUDITORIAINCLUIDOPOR","varchar",255,YES,"",13,
"dbo","OP_ESFINGEEDITALCONCURSO","DATAVALIDADE","datetime",,YES,"",14,
"dbo","OP_ESFINGEEDITALCONCURSO","NUMEROCONTRATO","varchar",16,YES,"",15,
"dbo","OP_ESFINGEEDITALCONCURSO","TIPOEDITAL","int",,YES,"",16,
"dbo","OP_ESFINGEEDITALCONCURSO","PRAZOVALIDADE","int",,YES,"",17,
"dbo","OP_ESFINGEEDITALDOCUMENTO","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGEEDITALDOCUMENTO","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGEEDITALDOCUMENTO","DOCUMENTO","varchar",250,YES,"",3,
"dbo","OP_ESFINGEEDITALDOCUMENTO","EDITALCONCURSO","int",,YES,"",4,
"dbo","OP_ESFINGEEMAILAGENDAMENTO","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGEEMAILAGENDAMENTO","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGEEMAILAGENDAMENTO","DESTINATARIO","varchar",255,YES,"",3,
"dbo","OP_ESFINGEEMAILAGENDAMENTO","TIPOAGENDAMENTO","int",,YES,"",4,
"dbo","OP_ESFINGEEMAILAGENDAMENTO","OPESFINGEPARAMETRO","int",,YES,"",5,
"dbo","OP_ESFINGEFOLHAPAGAMENTO","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGEFOLHAPAGAMENTO","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGEFOLHAPAGAMENTO","AUDITORIAALTERADOPOR","varchar",250,YES,"",3,
"dbo","OP_ESFINGEFOLHAPAGAMENTO","ADVERTENCIA","varchar",-1,YES,"",4,
"dbo","OP_ESFINGEFOLHAPAGAMENTO","AUDITORIADATAINCLUSAO","datetime",,YES,"",5,
"dbo","OP_ESFINGEFOLHAPAGAMENTO","AUDITORIAALTERADOEM","datetime",,YES,"",6,
"dbo","OP_ESFINGEFOLHAPAGAMENTO","NUMEROSEQFOLHA","int",,YES,"",7,
"dbo","OP_ESFINGEFOLHAPAGAMENTO","OPESFINGEARQUIVO","int",,YES,"",8,
"dbo","OP_ESFINGEFOLHAPAGAMENTO","ERRO","varchar",-1,YES,"",9,
"dbo","OP_ESFINGEFOLHAPAGAMENTO","AUDITORIAINCLUIDOPOR","varchar",250,YES,"",10,
"dbo","OP_ESFINGEFOLHAPAGAMENTO","ANOMES","datetime",,YES,"",11,
"dbo","OP_ESFINGEFOLHAPAGAMENTO","ESFINGESITUACAO","int",,YES,"",12,
"dbo","OP_ESFINGEFOLHAPAGAMENTO","TIPOFOLHA","int",,YES,"",13,
"dbo","OP_ESFINGEFOLHAPAGAMENTO","ESFINGEVERSAO","int",,YES,"",14,
"dbo","OP_ESFINGEFOLHAPAGAMENTO","ANOMESSUPLEMENTAR","datetime",,YES,"",15,
"dbo","OP_ESFINGEFOLHAPAGAMENTO","DATAPAGAMENTO","datetime",,YES,"",16,
"dbo","OP_ESFINGEFOLHAPAGAMENTOFUNC","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGEFOLHAPAGAMENTOFUNC","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGEFOLHAPAGAMENTOFUNC","CODIGOUNIDADEPAGADORA","varchar",5,YES,"",3,
"dbo","OP_ESFINGEFOLHAPAGAMENTOFUNC","FOLHAPAGAMENTO","int",,YES,"",4,
"dbo","OP_ESFINGEFOLHAPAGAMENTOFUNC","CODIGOCONTA","varchar",15,YES,"",5,
"dbo","OP_ESFINGEFOLHAPAGAMENTOFUNC","FUNCIONARIO","int",,YES,"",6,
"dbo","OP_ESFINGEFOLHAPAGAMENTOFUNC","AUDITORIAALTERADOPOR","varchar",250,YES,"",7,
"dbo","OP_ESFINGEFOLHAPAGAMENTOFUNC","CODIGOBANCO","varchar",4,YES,"",8,
"dbo","OP_ESFINGEFOLHAPAGAMENTOFUNC","AUDITORIADATAINCLUSAO","datetime",,YES,"",9,
"dbo","OP_ESFINGEFOLHAPAGAMENTOFUNC","AUDITORIAALTERADOEM","datetime",,YES,"",10,
"dbo","OP_ESFINGEFOLHAPAGAMENTOFUNC","CODIGOAGENCIA","varchar",6,YES,"",11,
"dbo","OP_ESFINGEFOLHAPAGAMENTOFUNC","NUMEROMATRICULA","varchar",16,YES,"",12,
"dbo","OP_ESFINGEFOLHAPAGAMENTOFUNC","NUMEROCPF","varchar",14,YES,"",13,
"dbo","OP_ESFINGEFOLHAPAGAMENTOFUNC","AUDITORIAINCLUIDOPOR","varchar",250,YES,"",14,
"dbo","OP_ESFINGEFOLHAPAGAMENTOFUNC","INDICATIVOCONTABANCARIA","int",,YES,"",15,
"dbo","OP_ESFINGEFOLHAPAGAMENTOLOG","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGEFOLHAPAGAMENTOLOG","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGEFOLHAPAGAMENTOLOG","ANOMES","datetime",,YES,"",3,
"dbo","OP_ESFINGEFOLHAPAGAMENTOLOG","NUMEROSEQPORTIPO","int",,YES,"",4,
"dbo","OP_ESFINGEFOLHAPAGAMENTOLOG","NUMEROSEQUENCIAL","int",,YES,"",5,
"dbo","OP_ESFINGEFOLHAPAGAMENTOLOG","TIPOFOLHA","int",,YES,"",6,
"dbo","OP_ESFINGEFOLHAPAGAMENTOLOG","DATAPAGAMENTO","datetime",,YES,"",7,
"dbo","OP_ESFINGEFOLHAPAGAMENTOVERBA","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGEFOLHAPAGAMENTOVERBA","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGEFOLHAPAGAMENTOVERBA","AUDITORIAALTERADOPOR","varchar",250,YES,"",3,
"dbo","OP_ESFINGEFOLHAPAGAMENTOVERBA","CODIGOCOMPONENTE","varchar",8,YES,"",4,
"dbo","OP_ESFINGEFOLHAPAGAMENTOVERBA","AUDITORIADATAINCLUSAO","datetime",,YES,"",5,
"dbo","OP_ESFINGEFOLHAPAGAMENTOVERBA","AUDITORIAALTERADOEM","datetime",,YES,"",6,
"dbo","OP_ESFINGEFOLHAPAGAMENTOVERBA","FOLHAPAGAMENTOFUNC","int",,YES,"",7,
"dbo","OP_ESFINGEFOLHAPAGAMENTOVERBA","AUDITORIAINCLUIDOPOR","varchar",250,YES,"",8,
"dbo","OP_ESFINGEFOLHAPAGAMENTOVERBA","VERBA","int",,YES,"",9,
"dbo","OP_ESFINGEFOLHAPAGAMENTOVERBA","VALOR","numeric",,YES,"",10,
"dbo","OP_ESFINGEFOLHAPAGAMENTOVERBA","INDICATIVOPROVENTODESCONTO","varchar",2,YES,"",11,
"dbo","OP_ESFINGEIDENTAGENTEPUBLICO","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGEIDENTAGENTEPUBLICO","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGEIDENTAGENTEPUBLICO","NOMEPAI","varchar",100,YES,"",3,
"dbo","OP_ESFINGEIDENTAGENTEPUBLICO","OPESFINGEARQUIVO","int",,YES,"",4,
"dbo","OP_ESFINGEIDENTAGENTEPUBLICO","NUMERORG","varchar",16,YES,"",5,
"dbo","OP_ESFINGEIDENTAGENTEPUBLICO","NOMEPESSOA","varchar",100,YES,"",6,
"dbo","OP_ESFINGEIDENTAGENTEPUBLICO","NUMEROPISPASEP","varchar",14,YES,"",7,
"dbo","OP_ESFINGEIDENTAGENTEPUBLICO","AUDITORIAALTERADOPOR","varchar",250,YES,"",8,
"dbo","OP_ESFINGEIDENTAGENTEPUBLICO","NUMCERTRESERVISTADISPENSA","varchar",16,YES,"",9,
"dbo","OP_ESFINGEIDENTAGENTEPUBLICO","ADVERTENCIA","varchar",-1,YES,"",10,
"dbo","OP_ESFINGEIDENTAGENTEPUBLICO","AUDITORIADATAINCLUSAO","datetime",,YES,"",11,
"dbo","OP_ESFINGEIDENTAGENTEPUBLICO","AUDITORIAALTERADOEM","datetime",,YES,"",12,
"dbo","OP_ESFINGEIDENTAGENTEPUBLICO","NACIONALIDADE","int",,YES,"",13,
"dbo","OP_ESFINGEIDENTAGENTEPUBLICO","NUMEROMATRICULA","varchar",16,YES,"",14,
"dbo","OP_ESFINGEIDENTAGENTEPUBLICO","ERRO","varchar",-1,YES,"",15,
"dbo","OP_ESFINGEIDENTAGENTEPUBLICO","NOMEMAE","varchar",100,YES,"",16,
"dbo","OP_ESFINGEIDENTAGENTEPUBLICO","AUDITORIAINCLUIDOPOR","varchar",250,YES,"",17,
"dbo","OP_ESFINGEIDENTAGENTEPUBLICO","DATANASCIMENTO","datetime",,YES,"",18,
"dbo","OP_ESFINGEIDENTAGENTEPUBLICO","NUMEROCPF","varchar",14,YES,"",19,
"dbo","OP_ESFINGEIDENTAGENTEPUBLICO","NUMEROTITULOELEITORAL","varchar",16,YES,"",20,
"dbo","OP_ESFINGEIDENTAGENTEPUBLICO","SEXO","int",,YES,"",21,
"dbo","OP_ESFINGEIDENTAGENTEPUBLICO","ESFINGESITUACAO","int",,YES,"",22,
"dbo","OP_ESFINGEIDENTAGENTEPUBLICO","ESFINGEVERSAO","int",,YES,"",23,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","CODIGOCARGO","varchar",16,YES,"",3,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","DATALAUDOSAUDE","datetime",,YES,"",4,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","INDICATIVOPENALIDADE","char",1,YES,"",5,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","DESCRICAOLOTACAO","varchar",100,YES,"",6,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","INDICATIVOQUITACAOELEITORAL","char",1,YES,"",7,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","NUMEROINSCRICAOAPROVADO","varchar",16,YES,"",8,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","INDICATIVOAPTIDAO","char",1,YES,"",9,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","AUDITORIAALTERADOPOR","varchar",250,YES,"",10,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","DATAPUBLICACAOATO","datetime",,YES,"",11,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","NUMEROATO","varchar",16,YES,"",12,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","AUDITORIADATAINCLUSAO","datetime",,YES,"",13,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","AUDITORIAALTERADOEM","datetime",,YES,"",14,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","DATAATO","datetime",,YES,"",15,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","NUMEROMATRICULA","varchar",16,YES,"",16,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","DESCRICAOHABILITACAO","varchar",100,YES,"",17,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","OPESFINGEARQUIVO","int",,YES,"",18,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","DATAEFETIVOEXERCICIO","datetime",,YES,"",19,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","DATADECISAOJUDICIAL","datetime",,YES,"",20,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","DATAINICIOVIGENCIACARGO","datetime",,YES,"",21,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","NUMEROEDITAL","varchar",16,YES,"",22,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","NUMERODECISAOJUDICIAL","varchar",26,YES,"",23,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","ADVERTENCIA","varchar",-1,YES,"",24,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","DATAPOSSE","datetime",,YES,"",25,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","DATADECLARACAOBENS","datetime",,YES,"",26,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","ERRO","varchar",-1,YES,"",27,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","AUDITORIAINCLUIDOPOR","varchar",250,YES,"",28,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","DATAINICIOVIGENCIAATO","datetime",,YES,"",29,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","NOMECARGOACUMULADO","varchar",100,YES,"",30,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","QUANTIDADECARGAHORARIA","varchar",5,YES,"",31,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","TIPOATO","int",,YES,"",32,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","TIPOQUADRO","int",,YES,"",33,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","CODIGOESFERACARGOACUMULADO","int",,YES,"",34,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","ESCOLARIDADE","int",,YES,"",35,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","TIPOCARGAHORARIA","int",,YES,"",36,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","INDICATIVOACUMULACAOCARGO","int",,YES,"",37,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","FUNCIONARIO","int",,YES,"",38,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","ESFINGESITUACAO","int",,YES,"",39,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","ESFINGECARGOFUNCAO","int",,YES,"",40,
"dbo","OP_ESFINGEINGRESSOESTATUTARIO","ESFINGEVERSAO","int",,YES,"",41,
"dbo","OP_ESFINGEINGRESSOPUBLICO","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGEINGRESSOPUBLICO","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGEINGRESSOPUBLICO","INDQUITACAOELEITORAL","char",1,YES,"",3,
"dbo","OP_ESFINGEINGRESSOPUBLICO","CODIGOCARGO","varchar",16,YES,"",4,
"dbo","OP_ESFINGEINGRESSOPUBLICO","DATALAUDOSAUDE","datetime",,YES,"",5,
"dbo","OP_ESFINGEINGRESSOPUBLICO","TIPOATO","int",,YES,"",6,
"dbo","OP_ESFINGEINGRESSOPUBLICO","DESCRICAOLOTACAO","varchar",100,YES,"",7,
"dbo","OP_ESFINGEINGRESSOPUBLICO","ESFINGESITUACAO","int",,YES,"",8,
"dbo","OP_ESFINGEINGRESSOPUBLICO","NUMEROINSCRICAOAPROVADO","varchar",16,YES,"",9,
"dbo","OP_ESFINGEINGRESSOPUBLICO","TIPOQUADRO","int",,YES,"",10,
"dbo","OP_ESFINGEINGRESSOPUBLICO","AUDITORIAALTERADOPOR","varchar",255,YES,"",11,
"dbo","OP_ESFINGEINGRESSOPUBLICO","CODIGOESFERACARGOACUMULADO","int",,YES,"",12,
"dbo","OP_ESFINGEINGRESSOPUBLICO","DATAPUBLICACAOATO","datetime",,YES,"",13,
"dbo","OP_ESFINGEINGRESSOPUBLICO","NUMEROATO","varchar",16,YES,"",14,
"dbo","OP_ESFINGEINGRESSOPUBLICO","AUDITORIADATAINCLUSAO","datetime",,YES,"",15,
"dbo","OP_ESFINGEINGRESSOPUBLICO","AUDITORIAALTERADOEM","datetime",,YES,"",16,
"dbo","OP_ESFINGEINGRESSOPUBLICO","DATAATO","datetime",,YES,"",17,
"dbo","OP_ESFINGEINGRESSOPUBLICO","NUMEROMATRICULA","varchar",16,YES,"",18,
"dbo","OP_ESFINGEINGRESSOPUBLICO","DESCRICAOHABILITACAO","varchar",100,YES,"",19,
"dbo","OP_ESFINGEINGRESSOPUBLICO","ESCOLARIDADE","int",,YES,"",20,
"dbo","OP_ESFINGEINGRESSOPUBLICO","DATAINICIOVIGENCIACARGOEMPREGO","datetime",,YES,"",21,
"dbo","OP_ESFINGEINGRESSOPUBLICO","DESCRICAOFUNDAMENTOLEGAL","varchar",255,YES,"",22,
"dbo","OP_ESFINGEINGRESSOPUBLICO","QUANTIDADECARGAHORARIO","varchar",7,YES,"",23,
"dbo","OP_ESFINGEINGRESSOPUBLICO","VALORVENCIMENTO","numeric",,YES,"",24,
"dbo","OP_ESFINGEINGRESSOPUBLICO","NUMEROCARTEIRATRABALHO","varchar",16,YES,"",25,
"dbo","OP_ESFINGEINGRESSOPUBLICO","OPESFINGEARQUIVO","int",,YES,"",26,
"dbo","OP_ESFINGEINGRESSOPUBLICO","INDAPTIDAO","char",1,YES,"",27,
"dbo","OP_ESFINGEINGRESSOPUBLICO","INDPENALIDADEDISCIPLINAR","char",1,YES,"",28,
"dbo","OP_ESFINGEINGRESSOPUBLICO","DOFUNCIONARIOS","int",,YES,"",29,
"dbo","OP_ESFINGEINGRESSOPUBLICO","DATADECISAOJUDICIAL","datetime",,YES,"",30,
"dbo","OP_ESFINGEINGRESSOPUBLICO","NUMEROEDITAL","varchar",16,YES,"",31,
"dbo","OP_ESFINGEINGRESSOPUBLICO","NUMERODECISAOJUDICIAL","varchar",26,YES,"",32,
"dbo","OP_ESFINGEINGRESSOPUBLICO","ADVERTENCIA","varchar",-1,YES,"",33,
"dbo","OP_ESFINGEINGRESSOPUBLICO","DATADECLARACAOBENS","datetime",,YES,"",34,
"dbo","OP_ESFINGEINGRESSOPUBLICO","OPESFINGECARGOSFUNCOES","int",,YES,"",35,
"dbo","OP_ESFINGEINGRESSOPUBLICO","ERRO","varchar",-1,YES,"",36,
"dbo","OP_ESFINGEINGRESSOPUBLICO","SERIECARTEIRATRABALHO","varchar",6,YES,"",37,
"dbo","OP_ESFINGEINGRESSOPUBLICO","AUDITORIAINCLUIDOPOR","varchar",255,YES,"",38,
"dbo","OP_ESFINGEINGRESSOPUBLICO","DATAFIMCONTRATO","datetime",,YES,"",39,
"dbo","OP_ESFINGEINGRESSOPUBLICO","DATAINICIOVIGENCIAATO","datetime",,YES,"",40,
"dbo","OP_ESFINGEINGRESSOPUBLICO","NOMECARGOACUMULADO","varchar",100,YES,"",41,
"dbo","OP_ESFINGEINGRESSOPUBLICO","TIPOCARGAHORARIA","int",,YES,"",42,
"dbo","OP_ESFINGEINGRESSOPUBLICO","INDCARGOACUMULADO","int",,YES,"",43,
"dbo","OP_ESFINGEINGRESSOPUBLICO","ESFINGEVERSAO","int",,YES,"",44,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","INDQUITACAOELEITORAL","char",1,YES,"",3,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","CODIGOCARGO","varchar",16,YES,"",4,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","DATALAUDOSAUDE","datetime",,YES,"",5,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","TIPOATO","int",,YES,"",6,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","DESCRICAOLOTACAO","varchar",100,YES,"",7,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","ESFINGESITUACAO","int",,YES,"",8,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","NUMEROINSCRICAOAPROVADO","varchar",16,YES,"",9,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","TIPOQUADRO","int",,YES,"",10,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","AUDITORIAALTERADOPOR","varchar",255,YES,"",11,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","CODIGOESFERACARGOACUMULADO","int",,YES,"",12,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","DATAPUBLICACAOATO","datetime",,YES,"",13,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","NUMEROATO","varchar",16,YES,"",14,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","AUDITORIADATAINCLUSAO","datetime",,YES,"",15,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","AUDITORIAALTERADOEM","datetime",,YES,"",16,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","DATAATO","datetime",,YES,"",17,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","NUMEROMATRICULA","varchar",16,YES,"",18,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","DESCRICAOHABILITACAO","varchar",100,YES,"",19,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","ESCOLARIDADE","int",,YES,"",20,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","DATAINICIOVIGENCIACARGOEMPREGO","datetime",,YES,"",21,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","DESCRICAOFUNDAMENTOLEGAL","varchar",255,YES,"",22,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","QUANTIDADECARGAHORARIO","varchar",7,YES,"",23,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","VALORVENCIMENTO","numeric",,YES,"",24,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","ESFINGEVERSAO","int",,YES,"",25,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","NUMEROCARTEIRATRABALHO","varchar",16,YES,"",26,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","OPESFINGEARQUIVO","int",,YES,"",27,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","INDAPTIDAO","char",1,YES,"",28,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","INDPENALIDADEDISCIPLINAR","char",1,YES,"",29,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","DOFUNCIONARIOS","int",,YES,"",30,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","DATADECISAOJUDICIAL","datetime",,YES,"",31,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","NUMEROEDITAL","varchar",16,YES,"",32,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","NUMERODECISAOJUDICIAL","varchar",26,YES,"",33,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","ADVERTENCIA","varchar",-1,YES,"",34,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","DATADECLARACAOBENS","datetime",,YES,"",35,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","OPESFINGECARGOSFUNCOES","int",,YES,"",36,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","ERRO","varchar",-1,YES,"",37,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","SERIECARTEIRATRABALHO","varchar",6,YES,"",38,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","AUDITORIAINCLUIDOPOR","varchar",255,YES,"",39,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","DATAFIMCONTRATO","datetime",,YES,"",40,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","DATAINICIOVIGENCIAATO","datetime",,YES,"",41,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","NOMECARGOACUMULADO","varchar",100,YES,"",42,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","TIPOCARGAHORARIA","int",,YES,"",43,
"dbo","OP_ESFINGEINGRESSOTEMPORARIO","INDCARGOACUMULADO","int",,YES,"",44,
"dbo","OP_ESFINGELEIAUTES","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGELEIAUTES","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGELEIAUTES","NOME","varchar",100,YES,"",3,
"dbo","OP_ESFINGELEIAUTES","POSSUICARGAINICIAL","char",1,YES,"",4,
"dbo","OP_ESFINGELEIAUTES","NOMETABELA","varchar",40,YES,"",5,
"dbo","OP_ESFINGELEIAUTES","VERSAOFIM","int",,YES,"",6,
"dbo","OP_ESFINGELEIAUTES","VERSAOINICIO","int",,YES,"",7,
"dbo","OP_ESFINGELEIAUTES","PRIORIDADE","int",,YES,"",8,
"dbo","OP_ESFINGELOTES","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGELOTES","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGELOTES","DATATRANSMISSAO","datetime",,YES,"",3,
"dbo","OP_ESFINGELOTES","CODIGOREGISTRO","varchar",250,YES,"",4,
"dbo","OP_ESFINGELOTES","ESFINGESITUACAO","int",,YES,"",5,
"dbo","OP_ESFINGELOTES","IDREMESSA","varchar",250,YES,"",6,
"dbo","OP_ESFINGELOTES","DATACANCELAMENTO","datetime",,YES,"",7,
"dbo","OP_ESFINGELOTESVINCULOS","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGELOTESVINCULOS","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGELOTESVINCULOS","ESFINGELEIAUTE","int",,YES,"",3,
"dbo","OP_ESFINGELOTESVINCULOS","REGISTRO","int",,YES,"",4,
