FK_NAME,PARENT_SCHEMA,PARENT_TABLE,PARENT_COLUMN,REF_SCHEMA,REF_TABLE,REF_COLUMN
"FK_1272_24448","dbo","FP_PARAMETROS","INSS13SAJU","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24449","dbo","FP_PARAMETROS","FGTS13SAJU","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24450","dbo","FP_PARAMETROS","PIS13SAJU","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24451","dbo","FP_PARAMETROS","TOTAL13SAJU","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24452","dbo","FP_PARAMETROS","PROV13SAJUTR","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24453","dbo","FP_PARAMETROS","INSS13SAJUTR","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24454","dbo","FP_PARAMETROS","FGTS13SAJUTR","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24455","dbo","FP_PARAMETROS","PIS13SAJUTR","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24456","dbo","FP_PARAMETROS","TOTAL13SAJUTR","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24458","dbo","FP_PARAMETROS","PROV13SSALATU","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24459","dbo","FP_PARAMETROS","INSS13SSALATU","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24460","dbo","FP_PARAMETROS","FGTS13SSALATU","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24461","dbo","FP_PARAMETROS","PIS13SSALATU","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24462","dbo","FP_PARAMETROS","TOTAL13SSALATU","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24463","dbo","FP_PARAMETROS","PROV13SADTO","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24464","dbo","FP_PARAMETROS","FGTS13SADTO","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24465","dbo","FP_PARAMETROS","TOTAL13SADTO","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24466","dbo","FP_PARAMETROS","PROVFERSALANT","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24467","dbo","FP_PARAMETROS","TERFERSALANT","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24468","dbo","FP_PARAMETROS","INSSFERSALANT","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24469","dbo","FP_PARAMETROS","FGTSFERSALANT","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24470","dbo","FP_PARAMETROS","PISFERSALANT","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24471","dbo","FP_PARAMETROS","TOTALFERSALANT","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24472","dbo","FP_PARAMETROS","PROVFERMES","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24473","dbo","FP_PARAMETROS","TERFERMES","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24474","dbo","FP_PARAMETROS","INSSFERMES","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24475","dbo","FP_PARAMETROS","FGTSFERMES","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24476","dbo","FP_PARAMETROS","PISFERMES","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24477","dbo","FP_PARAMETROS","TOTALFERMES","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24478","dbo","FP_PARAMETROS","PROVFERBX","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24479","dbo","FP_PARAMETROS","TERFERBX","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24480","dbo","FP_PARAMETROS","INSSFERBX","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24481","dbo","FP_PARAMETROS","FGTSFERBX","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24482","dbo","FP_PARAMETROS","PISFERBX","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24483","dbo","FP_PARAMETROS","TOTALFERBX","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24484","dbo","FP_PARAMETROS","PROVFERBXTR","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24485","dbo","FP_PARAMETROS","TERFERBXTR","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24486","dbo","FP_PARAMETROS","INSSFERBXTR","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24487","dbo","FP_PARAMETROS","FGTSFERBXTR","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24488","dbo","FP_PARAMETROS","PISFERBXTR","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24489","dbo","FP_PARAMETROS","TOTALFERBXTR","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24490","dbo","FP_PARAMETROS","PROVFERAJU","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24491","dbo","FP_PARAMETROS","TERFERAJU","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24492","dbo","FP_PARAMETROS","INSSFERAJU","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24493","dbo","FP_PARAMETROS","FGTSFERAJU","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24494","dbo","FP_PARAMETROS","PISFERAJU","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24495","dbo","FP_PARAMETROS","TOTALFERAJU","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24496","dbo","FP_PARAMETROS","PROVFERAJUTR","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24497","dbo","FP_PARAMETROS","TERFERAJUTR","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24498","dbo","FP_PARAMETROS","INSSFERAJUTR","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24499","dbo","FP_PARAMETROS","FGTSFERAJUTR","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24500","dbo","FP_PARAMETROS","PISFERAJUTR","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24501","dbo","FP_PARAMETROS","TOTALFERAJUTR","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24502","dbo","FP_PARAMETROS","PROVFERSALDO","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24503","dbo","FP_PARAMETROS","TERFERSALDO","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24504","dbo","FP_PARAMETROS","INSSFERSALDO","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24505","dbo","FP_PARAMETROS","FGTSFERSALDO","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24506","dbo","FP_PARAMETROS","PISFERSALDO","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_24507","dbo","FP_PARAMETROS","TOTALFERSALDO","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_25187","dbo","FP_PARAMETROS","PROV13SAVPREV","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_25188","dbo","FP_PARAMETROS","PROV13SAVPREVFGTS","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_25189","dbo","FP_PARAMETROS","PROV13SAVPREVTOTAL","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_27184","dbo","FP_PARAMETROS","VERBARENDIMENTOPIS","dbo","FP_VERBAS","HANDLE"
"FK_1272_27185","dbo","FP_PARAMETROS","VERBAABONOPIS","dbo","FP_VERBAS","HANDLE"
"FK_1272_32066","dbo","FP_PARAMETROS","GRUPOTRCT","dbo","R_GRUPOSRELATORIOS","HANDLE"
"FK_1272_32077","dbo","FP_PARAMETROS","PROV13SAVPREVINSS","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_40915","dbo","FP_PARAMETROS","RELPORTALTRANSPARENCIA","dbo","R_RELATORIOS","HANDLE"
"FK_1272_45537","dbo","FP_PARAMETROS","FOLHAPLR","dbo","Z_FLAGSITENS","HANDLE"
"FK_1272_50317","dbo","FP_PARAMETROS","PROVFERBXSS","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_50318","dbo","FP_PARAMETROS","INSSFERBXSS","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_50319","dbo","FP_PARAMETROS","TERFERBXCS","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_50320","dbo","FP_PARAMETROS","TERFERBXSS","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_50321","dbo","FP_PARAMETROS","TOTALFERBXCS","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_50322","dbo","FP_PARAMETROS","PISFERBXSS","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_50323","dbo","FP_PARAMETROS","PROVFERBXCS","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_50324","dbo","FP_PARAMETROS","PISFERBXCS","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_50325","dbo","FP_PARAMETROS","TOTALFERBXSS","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_50326","dbo","FP_PARAMETROS","FGTSFERBXCS","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_50327","dbo","FP_PARAMETROS","FGTSFERBXSS","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_50328","dbo","FP_PARAMETROS","INSSFERBXCS","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_50356","dbo","FP_PARAMETROS","FGTSFERMESANT","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_50357","dbo","FP_PARAMETROS","PISFERMESANT","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_50358","dbo","FP_PARAMETROS","INSSFERMESANT","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_50359","dbo","FP_PARAMETROS","PROVFERMESANT","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_50360","dbo","FP_PARAMETROS","TERFERMESANT","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_50361","dbo","FP_PARAMETROS","TOTALFERMESANT","dbo","FP_LISTASVERBAS","HANDLE"
"FK_1272_65787","dbo","FP_PARAMETROS","MARGEMCONSIGLIQUIDA","dbo","FP_VERBAS","HANDLE"
"FK_1272_65788","dbo","FP_PARAMETROS","MARGEMCONSIGNAVEL","dbo","FP_VERBAS","HANDLE"
"FK_1272_65789","dbo","FP_PARAMETROS","MARGEMCONSIGNEGATIVA","dbo","FP_VERBAS","HANDLE"
"FK_1272_66539","dbo","FP_PARAMETROS","RELINCORPORACAOANALITICO","dbo","R_RELATORIOS","HANDLE"
"FK_1272_66540","dbo","FP_PARAMETROS","RELINCORPORACAOSINTETICO","dbo","R_RELATORIOS","HANDLE"
"FK_1272_67522","dbo","FP_PARAMETROS","BASEACUMULACAO","dbo","FP_BASES","HANDLE"
"FK_7154_58928","dbo","FP_PARAMETROSFERIASSERVIDORES","CATEGORIA","dbo","TA_CATEGORIATRABALHADORES","HANDLE"
"FK_7154_58932","dbo","FP_PARAMETROSFERIASSERVIDORES","SUBCATEGORIA","dbo","TA_SUBCATEGORIATRABALHADORES","HANDLE"
"FK_2770_24877","dbo","FP_PENSAOALIMENTICIAPARAMETROS","RIR99BASECONTRIBPREV","dbo","FP_BASES","HANDLE"
"FK_2770_24878","dbo","FP_PENSAOALIMENTICIAPARAMETROS","RIR99BASEFAPI","dbo","FP_BASES","HANDLE"
"FK_2770_24879","dbo","FP_PENSAOALIMENTICIAPARAMETROS","RIR99BASEPREVPRIVADA","dbo","FP_BASES","HANDLE"
"FK_2770_24880","dbo","FP_PENSAOALIMENTICIAPARAMETROS","RIR99BASERENDIMENTOBRUTO","dbo","FP_BASES","HANDLE"
"FK_2770_24881","dbo","FP_PENSAOALIMENTICIAPARAMETROS","EMPRESA","dbo","ADM_EMPRESAS","HANDLE"
"FK_2770_24890","dbo","FP_PENSAOALIMENTICIAPARAMETROS","RIR99FERIASBASECONTRIBPREV","dbo","FP_BASES","HANDLE"
"FK_2770_24891","dbo","FP_PENSAOALIMENTICIAPARAMETROS","RIR99FERIASBASEFAPI","dbo","FP_BASES","HANDLE"
"FK_2770_24892","dbo","FP_PENSAOALIMENTICIAPARAMETROS","RIR99FERIASBASERENDIMENTOBRUTO","dbo","FP_BASES","HANDLE"
"FK_2770_24893","dbo","FP_PENSAOALIMENTICIAPARAMETROS","RIR99FERIASBASEPREVPRIVADA","dbo","FP_BASES","HANDLE"
"FK_2770_24895","dbo","FP_PENSAOALIMENTICIAPARAMETROS","RIR9913SALBASECONTRIBPREV","dbo","FP_BASES","HANDLE"
"FK_2770_24896","dbo","FP_PENSAOALIMENTICIAPARAMETROS","RIR9913SALBASEFAPI","dbo","FP_BASES","HANDLE"
"FK_2770_24897","dbo","FP_PENSAOALIMENTICIAPARAMETROS","RIR9913SALBASERENDIMENTOBRUTO","dbo","FP_BASES","HANDLE"
"FK_2770_24898","dbo","FP_PENSAOALIMENTICIAPARAMETROS","RIR9913SALBASEPREVPRIVADA","dbo","FP_BASES","HANDLE"
"FK_2770_45531","dbo","FP_PENSAOALIMENTICIAPARAMETROS","RIR99PLRSALBASECONTRIBPREV","dbo","FP_BASES","HANDLE"
"FK_2770_45532","dbo","FP_PENSAOALIMENTICIAPARAMETROS","RIR99PLRSALBASEFAPI","dbo","FP_BASES","HANDLE"
"FK_2770_45533","dbo","FP_PENSAOALIMENTICIAPARAMETROS","RIR99PLRSALBASERENDIMENTOBRUTO","dbo","FP_BASES","HANDLE"
"FK_2770_45534","dbo","FP_PENSAOALIMENTICIAPARAMETROS","RIR99PLRSALBASEPREVPRIVADA","dbo","FP_BASES","HANDLE"
"FK_2769_24867","dbo","FP_PENSAOALIMENTICIAVERBAS","VERBAFOLHANORMAL","dbo","FP_VERBAS","HANDLE"
"FK_2769_24868","dbo","FP_PENSAOALIMENTICIAVERBAS","VERBAFOLHAFERIAS","dbo","FP_VERBAS","HANDLE"
"FK_2769_24870","dbo","FP_PENSAOALIMENTICIAVERBAS","VERBAFOLHA13SALARIO","dbo","FP_VERBAS","HANDLE"
"FK_2769_24883","dbo","FP_PENSAOALIMENTICIAVERBAS","PENSAOALIMENTICIAPARAMETROS","dbo","FP_PENSAOALIMENTICIAPARAMETROS","HANDLE"
"FK_2769_24884","dbo","FP_PENSAOALIMENTICIAVERBAS","EMPRESA","dbo","ADM_EMPRESAS","HANDLE"
"FK_2769_25440","dbo","FP_PENSAOALIMENTICIAVERBAS","VERBAFOLHAADTO13SALARIO","dbo","FP_VERBAS","HANDLE"
"FK_2769_25441","dbo","FP_PENSAOALIMENTICIAVERBAS","VERBADEVADTO13SALARIO","dbo","FP_VERBAS","HANDLE"
"FK_2769_25442","dbo","FP_PENSAOALIMENTICIAVERBAS","VERBADEVFERIAS","dbo","FP_VERBAS","HANDLE"
"FK_2769_45486","dbo","FP_PENSAOALIMENTICIAVERBAS","VERBAFOLHAPLR","dbo","FP_VERBAS","HANDLE"
"FK_3464_34362","dbo","FP_PERCCONDDIFERENCIADAS","FUNCIONARIO","dbo","FP_FUNCIONARIOPAGAMENTO","HANDLE"
"FK_3464_34363","dbo","FP_PERCCONDDIFERENCIADAS","SINDICATO","dbo","FP_SINDICATOS","HANDLE"
"FK_3464_34364","dbo","FP_PERCCONDDIFERENCIADAS","HIERARQUIA","dbo","ADM_HIERARQUIAS","HANDLE"
"FK_3272_31323","dbo","FP_PERCFPASVIGENCIAS","ESTABELECIMENTO","dbo","ADM_ESTABELECIMENTOS","HANDLE"
"FK_3272_31324","dbo","FP_PERCFPASVIGENCIAS","TOMADOR","dbo","ADM_ESTABELECIMENTOTOMADORES","HANDLE"
"FK_3272_31325","dbo","FP_PERCFPASVIGENCIAS","HIERARQUIA","dbo","ADM_HIERARQUIAS","HANDLE"
"FK_3272_31341","dbo","FP_PERCFPASVIGENCIAS","FUNCIONARIO","dbo","FP_FUNCIONARIOPAGAMENTO","HANDLE"
"FK_3272_31345","dbo","FP_PERCFPASVIGENCIAS","CODIGOPAGAMENTO","dbo","FP_GPSCODIGOSPAGAMENTO","HANDLE"
"FK_3272_44022","dbo","FP_PERCFPASVIGENCIAS","PROCJUDEDUCACAO","dbo","ES_PROCESSOS","HANDLE"
"FK_3272_44023","dbo","FP_PERCFPASVIGENCIAS","CODSUSPEDUCACAO","dbo","ES_PROCESSOSUSP","HANDLE"
"FK_2446_21272","dbo","FP_PISACUMULADO","COMPETENCIA","dbo","FP_COMPETENCIAS","HANDLE"
"FK_2446_21273","dbo","FP_PISACUMULADO","ESTABELECIMENTO","dbo","ADM_ESTABELECIMENTOS","HANDLE"
"FK_2615_23230","dbo","FP_PLANOCONTACENTROCUSTVALIDOS","CONTA","dbo","FP_PLANOCONTAS","HANDLE"
"FK_2615_23231","dbo","FP_PLANOCONTACENTROCUSTVALIDOS","CENTROCUSTO","dbo","FP_CENTROSCUSTOS","HANDLE"
"FK_1100_15731","dbo","FP_PLANOCONTAS","MACROAJUSTE","dbo","Z_MACROS","HANDLE"
"FK_1100_24555","dbo","FP_PLANOCONTAS","CONTACONTABIL","dbo","FP_INTEGRACAOCTCONTAS","HANDLE"
"FK_1100_8028","dbo","FP_PLANOCONTAS","BASE","dbo","FP_BASES","HANDLE"
"FK_1100_8029","dbo","FP_PLANOCONTAS","MACRO","dbo","Z_MACROS","HANDLE"
"FK_1100_8125","dbo","FP_PLANOCONTAS","PLANO","dbo","FP_PLANOSCONTABEIS","HANDLE"
"FK_1100_8377","dbo","FP_PLANOCONTAS","ALOCACAOCONTABIL","dbo","FP_ALOCACOESCONTABEIS","HANDLE"
"FK_2581_22936","dbo","FP_PLANOCONTAVERBAS","CONTA","dbo","FP_PLANOCONTAS","HANDLE"
"FK_2581_22937","dbo","FP_PLANOCONTAVERBAS","VERBA","dbo","FP_VERBAS","HANDLE"
"FK_1099_41158","dbo","FP_PLANOSCONTABEIS","CONTAAJUSTEDEBITO","dbo","FP_PLANOCONTAS","HANDLE"
"FK_1099_41159","dbo","FP_PLANOSCONTABEIS","CONTAAJUSTECREDITO","dbo","FP_PLANOCONTAS","HANDLE"
"FK_2048_16807","dbo","FP_PLR","VERBA","dbo","FP_VERBAS","HANDLE"
"FK_2051_16835","dbo","FP_PLRAFASTAMENTOS","PLR","dbo","FP_PLR","HANDLE"
"FK_2051_16836","dbo","FP_PLRAFASTAMENTOS","MOTIVO","dbo","FP_MOTIVOSAFASTAMENTOS","HANDLE"
"FK_2049_16824","dbo","FP_PLREMPRESAS","CODEMPRESA","dbo","ADM_EMPRESAS","HANDLE"
"FK_2049_16825","dbo","FP_PLREMPRESAS","PLR","dbo","FP_PLR","HANDLE"
"FK_2052_16837","dbo","FP_PLRFALTAS","PLR","dbo","FP_PLR","HANDLE"
"FK_2052_16838","dbo","FP_PLRFALTAS","VERBA","dbo","FP_VERBAS","HANDLE"
"FK_2055_16855","dbo","FP_PLRFUNCIONARIOMETAS","PLR","dbo","FP_PLR","HANDLE"
"FK_2055_16856","dbo","FP_PLRFUNCIONARIOMETAS","FUNCIONARIO","dbo","FP_PLRFUNCIONARIOS","HANDLE"
"FK_2055_16858","dbo","FP_PLRFUNCIONARIOMETAS","META","dbo","FP_PLRMETAS","HANDLE"
"FK_12395_72300","dbo","FP_PLRFUNCIONARIOOCORRENCIAS","OCORRENCIA","dbo","PO_SITUACOES","HANDLE"
"FK_12395_72302","dbo","FP_PLRFUNCIONARIOOCORRENCIAS","PLRFUNCIONARIO","dbo","FP_PLRVALORFIXOFUNCIONARIOS","HANDLE"
"FK_2054_16843","dbo","FP_PLRFUNCIONARIOS","PLR","dbo","FP_PLR","HANDLE"
"FK_2054_16844","dbo","FP_PLRFUNCIONARIOS","CODEMPRESA","dbo","ADM_EMPRESAS","HANDLE"
"FK_2054_16845","dbo","FP_PLRFUNCIONARIOS","CODUNIDADE","dbo","ADM_UNIDADES","HANDLE"
"FK_2054_16861","dbo","FP_PLRFUNCIONARIOS","FUNCIONARIO","dbo","DO_FUNCIONARIOS","HANDLE"
"FK_2053_16839","dbo","FP_PLRMETAS","PLR","dbo","FP_PLR","HANDLE"
"FK_2053_16842","dbo","FP_PLRMETAS","MACROCALCULO","dbo","Z_MACROS","HANDLE"
"FK_2050_16829","dbo","FP_PLRUNIDADES","CODEMPRESA","dbo","ADM_EMPRESAS","HANDLE"
"FK_2050_16830","dbo","FP_PLRUNIDADES","CODUNIDADE","dbo","ADM_UNIDADES","HANDLE"
"FK_2050_16831","dbo","FP_PLRUNIDADES","PLR","dbo","FP_PLR","HANDLE"
"FK_12307_72061","dbo","FP_PLRVALORFIXO","EMPRESA","dbo","ADM_EMPRESAS","HANDLE"
"FK_12307_72080","dbo","FP_PLRVALORFIXO","COMPETENCIAPAGAMENTO","dbo","FP_COMPETENCIAS","HANDLE"
"FK_12305_72063","dbo","FP_PLRVALORFIXOCARGOS","CARGO","dbo","CS_CARGOS","HANDLE"
"FK_12305_72101","dbo","FP_PLRVALORFIXOCARGOS","PLRVALORFIXO","dbo","FP_PLRVALORFIXO","HANDLE"
"FK_12308_72087","dbo","FP_PLRVALORFIXOCAUSASDEMISSAO","CAUSADEMISSAO","dbo","FP_CAUSASDEMISSAO","HANDLE"
"FK_12308_72088","dbo","FP_PLRVALORFIXOCAUSASDEMISSAO","PLRVALORFIXO","dbo","FP_PLRVALORFIXO","HANDLE"
"FK_12310_72094","dbo","FP_PLRVALORFIXOFALTAS","PLRVALORFIXO","dbo","FP_PLRVALORFIXO","HANDLE"
"FK_12311_72097","dbo","FP_PLRVALORFIXOFREQUENCIA","PLRVALORFIXO","dbo","FP_PLRVALORFIXO","HANDLE"
"FK_12306_72064","dbo","FP_PLRVALORFIXOFUNCIONARIOS","FOLHA","dbo","FP_FUNCIONARIOFOLHASCALCULADAS","HANDLE"
"FK_12306_72069","dbo","FP_PLRVALORFIXOFUNCIONARIOS","FUNCIONARIO","dbo","DO_FUNCIONARIOS","HANDLE"
"FK_12306_72102","dbo","FP_PLRVALORFIXOFUNCIONARIOS","PLRVALORFIXO","dbo","FP_PLRVALORFIXO","HANDLE"
"FK_12309_72090","dbo","FP_PLRVALORFIXOOCORRENCIAS","OCORRENCIA","dbo","PO_SITUACOES","HANDLE"
"FK_12309_72091","dbo","FP_PLRVALORFIXOOCORRENCIAS","PLRVALORFIXO","dbo","FP_PLRVALORFIXO","HANDLE"
"FK_12304_72062","dbo","FP_PLRVALORFIXOUNIDADES","UNIDADE","dbo","ADM_UNIDADES","HANDLE"
"FK_12304_72100","dbo","FP_PLRVALORFIXOUNIDADES","PLRVALORFIXO","dbo","FP_PLRVALORFIXO","HANDLE"
"FK_7742_60891","dbo","FP_PRODAMSITUACOESFUNCIONAIS","FPMOTIVOSAFASTAMENTOS","dbo","FP_MOTIVOSAFASTAMENTOS","HANDLE"
"FK_7742_60906","dbo","FP_PRODAMSITUACOESFUNCIONAIS","FPINTEGRACAOPRODAMCWEBPARAMS","dbo","FP_INTEGRACAOPRODAMCWEBPARAMS","HANDLE"
"FK_2395_20714","dbo","FP_RAISAFASTAMENTOS","RAISFUNCIONARIO","dbo","FP_RAISFUNCIONARIOS","HANDLE"
"FK_2395_20716","dbo","FP_RAISAFASTAMENTOS","MOTIVOPRIMEIROAFAST","dbo","FP_RAISMOTIVOSAFASTAMENTOS","HANDLE"
"FK_2395_20720","dbo","FP_RAISAFASTAMENTOS","MOTIVOSEGUNDOAFAST","dbo","FP_RAISMOTIVOSAFASTAMENTOS","HANDLE"
"FK_2395_20724","dbo","FP_RAISAFASTAMENTOS","MOTIVOTERCEIROAFAST","dbo","FP_RAISMOTIVOSAFASTAMENTOS","HANDLE"
"FK_2395_20732","dbo","FP_RAISAFASTAMENTOS","RELANUAISANOBASE","dbo","FP_RELANUAISANOSBASE","HANDLE"
"FK_2395_20733","dbo","FP_RAISAFASTAMENTOS","UNIDADE","dbo","ADM_UNIDADES","HANDLE"
"FK_1359_10313","dbo","FP_RAISESTABELECIMENTOS","RELANUAISANOBASE","dbo","FP_RELANUAISANOSBASE","HANDLE"
"FK_1359_10402","dbo","FP_RAISESTABELECIMENTOS","UNIDADE","dbo","ADM_UNIDADES","HANDLE"
"FK_1359_10429","dbo","FP_RAISESTABELECIMENTOS","NATUREZAJURIDICA","dbo","FP_NATUREZASJURIDICAS","HANDLE"
"FK_1359_24027","dbo","FP_RAISESTABELECIMENTOS","ESTABSINDICATOCENTRAL","dbo","ADM_ESTABELECIMENTOS","HANDLE"
"FK_1359_24973","dbo","FP_RAISESTABELECIMENTOS","USUARIO","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_1360_10335","dbo","FP_RAISFUNCIONARIOS","RAISESTABELECIMENTO","dbo","FP_RAISESTABELECIMENTOS","HANDLE"
"FK_1360_10336","dbo","FP_RAISFUNCIONARIOS","RELANUAISANOBASE","dbo","FP_RELANUAISANOSBASE","HANDLE"
"FK_1360_10397","dbo","FP_RAISFUNCIONARIOS","UNIDADE","dbo","ADM_UNIDADES","HANDLE"
"FK_1360_10401","dbo","FP_RAISFUNCIONARIOS","FUNCIONARIOPAGAMENTO","dbo","FP_FUNCIONARIOPAGAMENTO","HANDLE"
"FK_1360_10430","dbo","FP_RAISFUNCIONARIOS","GRAUINSTRUCAO","dbo","TA_NIVEISESCOLARIDADE","HANDLE"
"FK_1360_10431","dbo","FP_RAISFUNCIONARIOS","NACIONALIDADE","dbo","FP_RAISNACIONALIDADES","HANDLE"
"FK_1360_10432","dbo","FP_RAISFUNCIONARIOS","RACACOR","dbo","TA_RACACOR","HANDLE"
"FK_1360_10433","dbo","FP_RAISFUNCIONARIOS","ADMISSAOTIPO","dbo","FP_RAISADMISSAOTIPOS","HANDLE"
"FK_1360_10434","dbo","FP_RAISFUNCIONARIOS","DESLIGAMENTOTIPO","dbo","FP_RAISDESLIGAMENTOTIPOS","HANDLE"
"FK_1360_10435","dbo","FP_RAISFUNCIONARIOS","VINCULO","dbo","FP_RAISVINCULOS","HANDLE"
"FK_2535_22466","dbo","FP_RAISFUNCIONARIOSINFCOMP","RAISANOBASE","dbo","FP_RELANUAISANOSBASE","HANDLE"
"FK_2535_22467","dbo","FP_RAISFUNCIONARIOSINFCOMP","FUNCIONARIO","dbo","DO_FUNCIONARIOS","HANDLE"
"FK_1678_13448","dbo","FP_RATEIOFOLHAFUNCIONARIOS","FUNCIONARIOFOLHACALCULADA","dbo","FP_FUNCIONARIOFOLHASCALCULADAS","HANDLE"
"FK_1678_13449","dbo","FP_RATEIOFOLHAFUNCIONARIOS","HIERARQUIACONTABIL","dbo","FP_HIERARQUIASCONTABEIS","HANDLE"
"FK_1678_13450","dbo","FP_RATEIOFOLHAFUNCIONARIOS","CENTROCUSTO","dbo","FP_CENTROSCUSTOS","HANDLE"
"FK_1678_13451","dbo","FP_RATEIOFOLHAFUNCIONARIOS","GRUPOFOLHASCALCULADAS","dbo","FP_GRUPOFOLHASCALCULADAS","HANDLE"
"FK_1678_13452","dbo","FP_RATEIOFOLHAFUNCIONARIOS","LOCALFOLHASCALCULADAS","dbo","FP_LOCALFOLHASCALCULADAS","HANDLE"
"FK_1678_13463","dbo","FP_RATEIOFOLHAFUNCIONARIOS","UNIDADE","dbo","ADM_UNIDADES","HANDLE"
"FK_1678_13464","dbo","FP_RATEIOFOLHAFUNCIONARIOS","COMPETENCIA","dbo","FP_COMPETENCIAS","HANDLE"
"FK_1678_13466","dbo","FP_RATEIOFOLHAFUNCIONARIOS","FUNCIONARIOPAGAMENTO","dbo","FP_FUNCIONARIOPAGAMENTO","HANDLE"
