FK_NAME,PARENT_SCHEMA,PARENT_TABLE,PARENT_COLUMN,REF_SCHEMA,REF_TABLE,REF_COLUMN
"FK_3136_39169","dbo","CP_CALCULOESTATISTICOLISTA","VARIACAO","dbo","PD_PRODUTOVARIACOESMESTRE","HANDLE"
"FK_3136_39170","dbo","CP_CALCULOESTATISTICOLISTA","ALMOXARIFADO","dbo","PD_ALMOXARIFADOS","HANDLE"
"FK_3102_38381","dbo","CP_CALCULOESTATISTICOS","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_3102_38387","dbo","CP_CALCULOESTATISTICOS","USUARIO","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_3102_38391","dbo","CP_CALCULOESTATISTICOS","ALMOXARIFADO","dbo","PD_ALMOXARIFADOS","HANDLE"
"FK_3102_38393","dbo","CP_CALCULOESTATISTICOS","FAMILIA","dbo","PD_FAMILIASPRODUTOS","HANDLE"
"FK_3102_38394","dbo","CP_CALCULOESTATISTICOS","GRUPOPRODUTO","dbo","PD_GRUPOSPRODUTOS","HANDLE"
"FK_3102_38395","dbo","CP_CALCULOESTATISTICOS","PRODUTO","dbo","PD_PRODUTOS","HANDLE"
"FK_3102_38396","dbo","CP_CALCULOESTATISTICOS","VARIACAO","dbo","PD_PRODUTOVARIACOESMESTRE","HANDLE"
"FK_3102_38462","dbo","CP_CALCULOESTATISTICOS","SEGURANCA","dbo","CP_CALCULOESTATISTICOS","HANDLE"
"FK_3137_39171","dbo","CP_CALCULOESTATISTICOTIPOMOV","CALCULOESTATISTICO","dbo","CP_CALCULOESTATISTICOS","HANDLE"
"FK_3137_39172","dbo","CP_CALCULOESTATISTICOTIPOMOV","TIPOMOVIMENTACAO","dbo","PD_CODIGOSMOVIMENTACAO","HANDLE"
"FK_3103_38402","dbo","CP_CALCULOESTATISTICOTIPOS","CALCULOESTATISTICO","dbo","CP_CALCULOESTATISTICOS","HANDLE"
"FK_3103_38406","dbo","CP_CALCULOESTATISTICOTIPOS","FORMULA","dbo","CP_FORMULAESTATISTICAMATERIAIS","HANDLE"
"FK_7452_90707","dbo","CP_CATALOGOFORNECIMENTOANEXOS","CATALOGOFORNECIMENTO","dbo","CP_CATALOGOSFORNECIMENTO","HANDLE"
"FK_7452_90711","dbo","CP_CATALOGOFORNECIMENTOANEXOS","USUARIOINCLUIU","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_7449_90678","dbo","CP_CATALOGOFORNECIMENTOFILIAIS","CATALOGOFORNECIMENTO","dbo","CP_CATALOGOSFORNECIMENTO","HANDLE"
"FK_7449_90679","dbo","CP_CATALOGOFORNECIMENTOFILIAIS","FILIAL","dbo","FILIAIS","HANDLE"
"FK_7450_90680","dbo","CP_CATALOGOFORNECIMENTOITENS","CATALOGOFORNECIMENTO","dbo","CP_CATALOGOSFORNECIMENTO","HANDLE"
"FK_7450_90682","dbo","CP_CATALOGOFORNECIMENTOITENS","FAMILIA","dbo","PD_FAMILIASPRODUTOS","HANDLE"
"FK_7450_90683","dbo","CP_CATALOGOFORNECIMENTOITENS","PRODUTOPAI","dbo","PD_PRODUTOSPAI","HANDLE"
"FK_7450_90684","dbo","CP_CATALOGOFORNECIMENTOITENS","VARIACAO","dbo","PD_PRODUTOVARIACOESMESTRE","HANDLE"
"FK_7450_90685","dbo","CP_CATALOGOFORNECIMENTOITENS","UNIDADE","dbo","CM_UNIDADESMEDIDA","HANDLE"
"FK_7450_90695","dbo","CP_CATALOGOFORNECIMENTOITENS","ALMOXARIFADOENTREGA","dbo","PD_ALMOXARIFADOS","HANDLE"
"FK_7450_90698","dbo","CP_CATALOGOFORNECIMENTOITENS","CONDICAOPAGAMENTO","dbo","CP_CONDICOESPAGAMENTO","HANDLE"
"FK_7448_90653","dbo","CP_CATALOGOSFORNECIMENTO","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_7448_90655","dbo","CP_CATALOGOSFORNECIMENTO","GRUPOASSINATURAS","dbo","CP_GRUPOALCADAS","HANDLE"
"FK_7448_90658","dbo","CP_CATALOGOSFORNECIMENTO","FORNECEDOR","dbo","GN_PESSOAS","HANDLE"
"FK_7448_90662","dbo","CP_CATALOGOSFORNECIMENTO","CONDICAOPAGAMENTO","dbo","CP_CONDICOESPAGAMENTO","HANDLE"
"FK_7448_90671","dbo","CP_CATALOGOSFORNECIMENTO","CONFIRMANTE","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_2811_33500","dbo","CP_CLASSIFICACOESABCFORNECEDOR","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_2811_33501","dbo","CP_CLASSIFICACOESABCFORNECEDOR","FILIAL","dbo","FILIAIS","HANDLE"
"FK_2811_33502","dbo","CP_CLASSIFICACOESABCFORNECEDOR","FORNECEDOR","dbo","GN_PESSOAS","HANDLE"
"FK_2957_36310","dbo","CP_CODIGOSDEBARRA","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_2959_36317","dbo","CP_CODIGOSDEBARRACOMPOSICAO","CODIGODEBARRA","dbo","CP_CODIGOSDEBARRA","HANDLE"
"FK_2959_36327","dbo","CP_CODIGOSDEBARRACOMPOSICAO","TABELA","dbo","Z_TABELAS","HANDLE"
"FK_2959_36328","dbo","CP_CODIGOSDEBARRACOMPOSICAO","CAMPO","dbo","Z_CAMPOS","HANDLE"
"FK_1310_8784","dbo","CP_COMPRAS","FILIAL","dbo","FILIAIS","HANDLE"
"FK_8406_99265","dbo","CP_CONDICAOPGTOFAIXACATALOGO","CATALOGO","dbo","CP_CATALOGOSFORNECIMENTO","HANDLE"
"FK_8406_99266","dbo","CP_CONDICAOPGTOFAIXACATALOGO","PRAZOPAGAMENTO","dbo","CP_CONDICOESPAGAMENTO","HANDLE"
"FK_1566_20120","dbo","CP_CONDICOESPAGAMENTO","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_1566_29765","dbo","CP_CONDICOESPAGAMENTO","TABELAPRECOS","dbo","CM_LISTAPRECOTABELAS","HANDLE"
"FK_1566_29766","dbo","CP_CONDICOESPAGAMENTO","LISTAPRECOS","dbo","CM_LISTASPRECOS","HANDLE"
"FK_1566_36391","dbo","CP_CONDICOESPAGAMENTO","LISTAPRECOSCOMPRAS","dbo","CM_LISTASPRECOS","HANDLE"
"FK_1566_36392","dbo","CP_CONDICOESPAGAMENTO","TABELAPRECOSCOMPRAS","dbo","CM_LISTAPRECOTABELAS","HANDLE"
"FK_1566_61319","dbo","CP_CONDICOESPAGAMENTO","FORMAPAGAMENTO","dbo","FN_FORMASPAGAMENTO","HANDLE"
"FK_1566_62447","dbo","CP_CONDICOESPAGAMENTO","ADMINISTRADORACARTAO","dbo","GN_PESSOAS","HANDLE"
"FK_1566_78590","dbo","CP_CONDICOESPAGAMENTO","CONTAFINANCEIRA","dbo","FN_CONTAS","HANDLE"
"FK_1566_78591","dbo","CP_CONDICOESPAGAMENTO","CENTROCUSTO","dbo","CT_CC","HANDLE"
"FK_1566_78592","dbo","CP_CONDICOESPAGAMENTO","PROJETO","dbo","GN_PROJETOS","HANDLE"
"FK_1566_81851","dbo","CP_CONDICOESPAGAMENTO","OPERACAOBAIXAPORRENEGOCIACAO","dbo","GN_OPERACOES","HANDLE"
"FK_1566_81852","dbo","CP_CONDICOESPAGAMENTO","OPERACAODOCUMENTORENEGOCIADO","dbo","GN_OPERACOES","HANDLE"
"FK_1566_82071","dbo","CP_CONDICOESPAGAMENTO","FORMAPAGAMENTOECF","dbo","FN_FORMASPAGAMENTO","HANDLE"
"FK_5038_62429","dbo","CP_CONFIGURACAORECEBIMENTOS","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_5038_62430","dbo","CP_CONFIGURACAORECEBIMENTOS","FILIAL","dbo","FILIAIS","HANDLE"
"FK_5038_62431","dbo","CP_CONFIGURACAORECEBIMENTOS","CONDICAOPAGAMENTO","dbo","CP_CONDICOESPAGAMENTO","HANDLE"
"FK_5038_62432","dbo","CP_CONFIGURACAORECEBIMENTOS","INTEGRACAODOCUMENTOTROCO","dbo","FN_ESTRUTURAINTEGRACAO","HANDLE"
"FK_5038_62433","dbo","CP_CONFIGURACAORECEBIMENTOS","INTEGRACAODOCUMENTO","dbo","FN_ESTRUTURAINTEGRACAO","HANDLE"
"FK_6638_81841","dbo","CP_CONSULTAMDEITEM","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_6638_81842","dbo","CP_CONSULTAMDEITEM","FILIAL","dbo","FILIAIS","HANDLE"
"FK_5858_72705","dbo","CP_CONSULTAMDELOGS","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_5858_72706","dbo","CP_CONSULTAMDELOGS","FILIAL","dbo","FILIAIS","HANDLE"
"FK_5858_72714","dbo","CP_CONSULTAMDELOGS","USUARIOENVIOU","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_5701_71053","dbo","CP_CONTAGEMRECEBIMENTOITENS","CONTAGEM","dbo","CP_CONTAGEMRECEBIMENTOS","HANDLE"
"FK_5701_71054","dbo","CP_CONTAGEMRECEBIMENTOITENS","PRODUTO","dbo","PD_PRODUTOS","HANDLE"
"FK_5701_71055","dbo","CP_CONTAGEMRECEBIMENTOITENS","VARIACAO","dbo","PD_PRODUTOVARIACOESMESTRE","HANDLE"
"FK_5700_71043","dbo","CP_CONTAGEMRECEBIMENTOS","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_5700_71044","dbo","CP_CONTAGEMRECEBIMENTOS","FILIAL","dbo","FILIAIS","HANDLE"
"FK_5700_71047","dbo","CP_CONTAGEMRECEBIMENTOS","FORNECEDOR","dbo","GN_PESSOAS","HANDLE"
"FK_5700_71048","dbo","CP_CONTAGEMRECEBIMENTOS","USUARIORESPONSAVEL","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_5872_72936","dbo","CP_CONTAGEMRECEBIMENTOUSUARIOS","CONTAGEMRECEBIMENTO","dbo","CP_CONTAGEMRECEBIMENTOS","HANDLE"
"FK_5872_72937","dbo","CP_CONTAGEMRECEBIMENTOUSUARIOS","USUARIO","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_1835_16894","dbo","CP_CONTROLEESTATISTICOESTOQUE","ALMOXARIFADOPRODUTO","dbo","PD_ALMOXARIFADOPRODUTOS","HANDLE"
"FK_1835_16903","dbo","CP_CONTROLEESTATISTICOESTOQUE","METODOPREVISAO","dbo","PD_METODOSPREVISAO","HANDLE"
"FK_1835_38438","dbo","CP_CONTROLEESTATISTICOESTOQUE","CALCULOESTATISTICOS","dbo","CP_CALCULOESTATISTICOS","HANDLE"
"FK_1835_38439","dbo","CP_CONTROLEESTATISTICOESTOQUE","VARIACAO","dbo","PD_PRODUTOVARIACOESMESTRE","HANDLE"
"FK_1835_38458","dbo","CP_CONTROLEESTATISTICOESTOQUE","ALMOXARIFADO","dbo","PD_ALMOXARIFADOS","HANDLE"
"FK_1835_38459","dbo","CP_CONTROLEESTATISTICOESTOQUE","PRODUTO","dbo","PD_PRODUTOS","HANDLE"
"FK_1704_14526","dbo","CP_COTACAOENTREGA","COTACAO","dbo","CP_REQUISICAOCOTACOES","HANDLE"
"FK_1704_15321","dbo","CP_COTACAOENTREGA","ALMOXARIFADO","dbo","PD_ALMOXARIFADOS","HANDLE"
"FK_1704_18184","dbo","CP_COTACAOENTREGA","REQUISICAO","dbo","CP_REQUISICOES","HANDLE"
"FK_1608_12875","dbo","CP_COTACAOPAGAMENTO","COTACAO","dbo","CP_REQUISICAOCOTACOES","HANDLE"
"FK_1608_23789","dbo","CP_COTACAOPAGAMENTO","AGENCIA","dbo","GN_BANCOAGENCIAS","HANDLE"
"FK_1608_23792","dbo","CP_COTACAOPAGAMENTO","FORMAPAGAMENTO","dbo","FN_FORMASPAGAMENTO","HANDLE"
"FK_1608_24163","dbo","CP_COTACAOPAGAMENTO","CONTAPRINCIPAL","dbo","GN_PESSOASCONTASBANCARIAS","HANDLE"
"FK_1608_30784","dbo","CP_COTACAOPAGAMENTO","COTACAOENTREGA","dbo","CP_COTACAOENTREGA","HANDLE"
"FK_5224_64839","dbo","CP_COTACAOREQUISICOES","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_5224_64840","dbo","CP_COTACAOREQUISICOES","FILIAL","dbo","FILIAIS","HANDLE"
"FK_5224_64841","dbo","CP_COTACAOREQUISICOES","COTACAO","dbo","CP_COTACOES","HANDLE"
"FK_5224_64842","dbo","CP_COTACAOREQUISICOES","REQUISICAOPRODUTO","dbo","CP_REQUISICAOPRODUTOS","HANDLE"
"FK_5223_64835","dbo","CP_COTACOES","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_5223_64836","dbo","CP_COTACOES","FILIAL","dbo","FILIAIS","HANDLE"
"FK_5901_73197","dbo","CP_COTACOESCAPA","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_5901_73198","dbo","CP_COTACOESCAPA","FILIAL","dbo","FILIAIS","HANDLE"
"FK_5901_73201","dbo","CP_COTACOESCAPA","USUARIOINCLUSAO","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_5901_73203","dbo","CP_COTACOESCAPA","COMPRADOR","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_5902_73206","dbo","CP_COTACOESCAPABENEFICIOS","COTACAOCAPA","dbo","CP_COTACOESCAPA","HANDLE"
"FK_5902_73207","dbo","CP_COTACOESCAPABENEFICIOS","FORNECEDOR","dbo","GN_PESSOAS","HANDLE"
"FK_5902_73208","dbo","CP_COTACOESCAPABENEFICIOS","CONDICAOPAGTO","dbo","CP_CONDICOESPAGAMENTO","HANDLE"
"FK_5903_73212","dbo","CP_COTACOESCAPAITENS","COTACAOCAPA","dbo","CP_COTACOESCAPA","HANDLE"
"FK_5903_73213","dbo","CP_COTACOESCAPAITENS","REQUISICAOPRODUTO","dbo","CP_REQUISICAOPRODUTOS","HANDLE"
"FK_5903_73214","dbo","CP_COTACOESCAPAITENS","REQUISICAO","dbo","CP_REQUISICOES","HANDLE"
"FK_5903_73376","dbo","CP_COTACOESCAPAITENS","FORNECEDOR","dbo","GN_PESSOAS","HANDLE"
"FK_8546_101580","dbo","CP_DWINDICADORES","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_8548_101520","dbo","CP_DWINDICADORESREGISTROS","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_8548_101521","dbo","CP_DWINDICADORESREGISTROS","FILIAL","dbo","FILIAIS","HANDLE"
"FK_8548_101535","dbo","CP_DWINDICADORESREGISTROS","ORDEMCOMPRAITEM","dbo","CP_ORDENSCOMPRAITENS","HANDLE"
"FK_8548_101541","dbo","CP_DWINDICADORESREGISTROS","VARIACAO","dbo","PD_PRODUTOVARIACOESMESTRE","HANDLE"
"FK_8548_101545","dbo","CP_DWINDICADORESREGISTROS","ORDEMCOMPRA","dbo","CP_ORDENSCOMPRA","HANDLE"
"FK_8548_101546","dbo","CP_DWINDICADORESREGISTROS","COMPRADOR","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_8548_101547","dbo","CP_DWINDICADORESREGISTROS","FORNECEDOR","dbo","GN_PESSOAS","HANDLE"
"FK_8548_101549","dbo","CP_DWINDICADORESREGISTROS","FAMILIA","dbo","PD_FAMILIASPRODUTOS","HANDLE"
"FK_8548_101554","dbo","CP_DWINDICADORESREGISTROS","COLETA","dbo","CP_DWINDICADORES","HANDLE"
"FK_8548_101556","dbo","CP_DWINDICADORESREGISTROS","PRODUTO","dbo","PD_PRODUTOS","HANDLE"
"FK_12848_116183","dbo","CP_FINALIDADEALCADAS","FINALIDADE","dbo","CP_FINALIDADES","HANDLE"
"FK_12848_116184","dbo","CP_FINALIDADEALCADAS","EMPRESAALCADAS","dbo","EMPRESAS","HANDLE"
"FK_12848_116187","dbo","CP_FINALIDADEALCADAS","FILIAL","dbo","FILIAIS","HANDLE"
"FK_12848_116188","dbo","CP_FINALIDADEALCADAS","GRUPOASSINATURAS","dbo","CP_GRUPOALCADAS","HANDLE"
"FK_7446_90644","dbo","CP_FINALIDADEITENS","FINALIDADE","dbo","CP_FINALIDADES","HANDLE"
"FK_7446_90646","dbo","CP_FINALIDADEITENS","EMPRESAFAMILIA","dbo","EMPRESAS","HANDLE"
"FK_7446_90647","dbo","CP_FINALIDADEITENS","FILIALFAMILIA","dbo","FILIAIS","HANDLE"
"FK_7446_90648","dbo","CP_FINALIDADEITENS","FAMILIA","dbo","PD_FAMILIASPRODUTOS","HANDLE"
"FK_7445_90641","dbo","CP_FINALIDADEPARAMETROS","FINALIDADE","dbo","CP_FINALIDADES","HANDLE"
"FK_7445_90642","dbo","CP_FINALIDADEPARAMETROS","PARAMETROS","dbo","PD_PARAMETROSGERALMOVIMENTACAO","HANDLE"
"FK_7445_90643","dbo","CP_FINALIDADEPARAMETROS","EMPRESAPARAMETROS","dbo","EMPRESAS","HANDLE"
"FK_7444_90638","dbo","CP_FINALIDADEPROCESSOS","FINALIDADE","dbo","CP_FINALIDADES","HANDLE"
"FK_7444_90640","dbo","CP_FINALIDADEPROCESSOS","PROCESSO","dbo","CP_PROCESSOSATENDSOLICITACAO","HANDLE"
"FK_7443_114928","dbo","CP_FINALIDADES","ALCADAEXCEDENTESOLICITACAO","dbo","CP_GRUPOALCADAS","HANDLE"
"FK_7443_90626","dbo","CP_FINALIDADES","USUARIOINCLUIU","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_7443_90628","dbo","CP_FINALIDADES","USUARIOALTEROU","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_7443_90636","dbo","CP_FINALIDADES","NIVELSUPERIOR","dbo","CP_FINALIDADES","HANDLE"
"FK_7447_90651","dbo","CP_FINALIDADESFILIAL","PARAMETRO","dbo","PD_PARAMETROSCOMPRAS","HANDLE"
"FK_7447_90652","dbo","CP_FINALIDADESFILIAL","FINALIDADE","dbo","CP_FINALIDADES","HANDLE"
"FK_2805_33402","dbo","CP_FORNECEDORTOTALCOMPRAANO","FORNECEDOR","dbo","GN_PESSOAS","HANDLE"
"FK_5904_73219","dbo","CP_FRETEMEDIO","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_5904_73220","dbo","CP_FRETEMEDIO","FILIAL","dbo","FILIAIS","HANDLE"
"FK_5904_73222","dbo","CP_FRETEMEDIO","FORNECEDOR","dbo","GN_PESSOAS","HANDLE"
"FK_1751_15543","dbo","CP_GRUPOALCADAS","FILIAL","dbo","FILIAIS","HANDLE"
"FK_1751_78433","dbo","CP_GRUPOALCADAS","ORIGEM","dbo","Z_TABELAS","HANDLE"
"FK_1752_15535","dbo","CP_GRUPOALCADASINTEGRANTES","USUARIO","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_1752_16803","dbo","CP_GRUPOALCADASINTEGRANTES","GRUPO","dbo","CP_GRUPOALCADAS","HANDLE"
"FK_1752_78435","dbo","CP_GRUPOALCADASINTEGRANTES","INTEGRANTEPROJETO","dbo","GN_PROJETOALCADAINTEGRANTES","HANDLE"
"FK_1752_85823","dbo","CP_GRUPOALCADASINTEGRANTES","PLANOHIERARQUIA","dbo","GN_PLANOHIERARQUIAS","HANDLE"
"FK_2607_29022","dbo","CP_GRUPOALCADASUSUARIOS","INTEGRANTE","dbo","CP_GRUPOALCADASINTEGRANTES","HANDLE"
"FK_2607_29023","dbo","CP_GRUPOALCADASUSUARIOS","USUARIO","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_2607_29025","dbo","CP_GRUPOALCADASUSUARIOS","USUARIOAUTORIZADO","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_2607_29036","dbo","CP_GRUPOALCADASUSUARIOS","GRUPO","dbo","CP_GRUPOALCADAS","HANDLE"
"FK_2607_78436","dbo","CP_GRUPOALCADASUSUARIOS","USUARIOPROJETO","dbo","GN_PROJETOALCADAUSUARIOS","HANDLE"
"FK_5136_63891","dbo","CP_GRUPOCOMPRAS","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_7459_90779","dbo","CP_GRUPOCOMPRASVALOR","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_7459_90780","dbo","CP_GRUPOCOMPRASVALOR","FILIAL","dbo","FILIAIS","HANDLE"
"FK_7459_90781","dbo","CP_GRUPOCOMPRASVALOR","PARAMETRO","dbo","PD_PARAMETROSCOMPRAS","HANDLE"
"FK_7459_90782","dbo","CP_GRUPOCOMPRASVALOR","GRUPOCOMPRAS","dbo","CP_GRUPOCOMPRAS","HANDLE"
"FK_7459_90783","dbo","CP_GRUPOCOMPRASVALOR","FAMILIA","dbo","PD_FAMILIASPRODUTOS","HANDLE"
"FK_5137_63887","dbo","CP_GRUPOCOMPRAUSUARIOS","GRUPO","dbo","CP_GRUPOCOMPRAS","HANDLE"
"FK_5137_63888","dbo","CP_GRUPOCOMPRAUSUARIOS","USUARIO","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_6802_83918","dbo","CP_HISTORICOTERMOACEITE","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_6802_83924","dbo","CP_HISTORICOTERMOACEITE","USUARIOINCLUIU","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_6802_83925","dbo","CP_HISTORICOTERMOACEITE","USUARIOSUBSTITUIU","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_2545_115306","dbo","CP_ITEMPEDIDOSEMPENHOS","ENTREGAITEM","dbo","CP_ORDENSCOMPRAENTREGA","HANDLE"
"FK_2545_28435","dbo","CP_ITEMPEDIDOSEMPENHOS","ORDEMCOMPRAITEM","dbo","CP_ORDENSCOMPRAITENS","HANDLE"
"FK_2545_28436","dbo","CP_ITEMPEDIDOSEMPENHOS","PEDIDOEMPENHO","dbo","CT_PEDIDOSEMPENHOS","HANDLE"
"FK_2545_28448","dbo","CP_ITEMPEDIDOSEMPENHOS","EMPENHO","dbo","CT_EMPENHOS","HANDLE"
"FK_1567_13050","dbo","CP_MAPACONDICAOPAGAMENTO","CONDICOESPAGAMENTO","dbo","CP_CONDICOESPAGAMENTO","HANDLE"
"FK_1567_30907","dbo","CP_MAPACONDICAOPAGAMENTO","TIPOCOBRANCA","dbo","FN_TIPOSCOBRANCAS","HANDLE"
"FK_1567_61320","dbo","CP_MAPACONDICAOPAGAMENTO","FORMAPAGAMENTO","dbo","FN_FORMASPAGAMENTO","HANDLE"
"FK_7463_90829","dbo","CP_MOTIVORODADAANEXOS","REQUISICAOCOTACAO","dbo","CP_REQUISICAOCOTACOES","HANDLE"
"FK_7463_90831","dbo","CP_MOTIVORODADAANEXOS","USUARIOINCLUSAO","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_7463_90833","dbo","CP_MOTIVORODADAANEXOS","USUARIOALTERACAO","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_7463_90880","dbo","CP_MOTIVORODADAANEXOS","COTACAORODADAANEXO","dbo","CP_WEB_COTACAORODADAANEXOS","HANDLE"
"FK_2924_39746","dbo","CP_OBSERVACOES","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_7478_90949","dbo","CP_ORDEMCOMPRAITEMANEXOS","ORDEMCOMPRAITEM","dbo","CP_ORDENSCOMPRAITENS","HANDLE"
"FK_7478_90951","dbo","CP_ORDEMCOMPRAITEMANEXOS","USUARIOINCLUSAO","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_7478_90953","dbo","CP_ORDEMCOMPRAITEMANEXOS","USUARIOALTERACAO","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_5696_70964","dbo","CP_ORDEMCOMPRAORDEMVENDA","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_5696_70965","dbo","CP_ORDEMCOMPRAORDEMVENDA","ORDEMCOMPRAITEM","dbo","CP_ORDENSCOMPRAITENS","HANDLE"
"FK_5696_70966","dbo","CP_ORDEMCOMPRAORDEMVENDA","ORDEMVENDAITEM","dbo","CM_ORDEMVENDAITENS","HANDLE"
"FK_1616_12969","dbo","CP_ORDENSCOMPRA","FILIAL","dbo","FILIAIS","HANDLE"
"FK_1616_12976","dbo","CP_ORDENSCOMPRA","FORNECEDOR","dbo","GN_PESSOAS","HANDLE"
"FK_1616_12977","dbo","CP_ORDENSCOMPRA","TRANSPORTADORA","dbo","GN_PESSOAS","HANDLE"
"FK_1616_13021","dbo","CP_ORDENSCOMPRA","MOEDA","dbo","GN_MOEDAS","HANDLE"
"FK_1616_14572","dbo","CP_ORDENSCOMPRA","CONFIRMANTE","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_1616_16834","dbo","CP_ORDENSCOMPRA","GRUPODEASSINATURAS","dbo","CP_GRUPOALCADAS","HANDLE"
"FK_1616_18835","dbo","CP_ORDENSCOMPRA","DOCUMENTOFINANCEIRO","dbo","FN_DOCUMENTOS","HANDLE"
"FK_1616_26503","dbo","CP_ORDENSCOMPRA","MODALIDADE","dbo","LC_AQUISICAOMODALIDADES","HANDLE"
"FK_1616_26504","dbo","CP_ORDENSCOMPRA","AQUISICAO","dbo","LC_AQUISICOES","HANDLE"
"FK_1616_28574","dbo","CP_ORDENSCOMPRA","CONTRATOGERADOR","dbo","CN_CONTRATOS","HANDLE"
"FK_1616_30923","dbo","CP_ORDENSCOMPRA","CONDICAOPAGAMENTO","dbo","CP_CONDICOESPAGAMENTO","HANDLE"
"FK_1616_33521","dbo","CP_ORDENSCOMPRA","APONTAMENTOGERADOR","dbo","CN_APONTAMENTOS","HANDLE"
"FK_1616_38358","dbo","CP_ORDENSCOMPRA","USUARIOCONFIRMOULEITURA","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_1616_38361","dbo","CP_ORDENSCOMPRA","USUARIOCONFIRMOUENTREGA","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_1616_38519","dbo","CP_ORDENSCOMPRA","TAREFAORCAMENTO","dbo","PJ_TAREFAORCAMENTOS","HANDLE"
"FK_1616_42512","dbo","CP_ORDENSCOMPRA","ORDEMSERVICO","dbo","MF_ORDEMSERVICOS","HANDLE"
"FK_1616_47281","dbo","CP_ORDENSCOMPRA","DOCDEVOLUCAOORIGEM","dbo","FN_DOCUMENTOS","HANDLE"
"FK_1616_78437","dbo","CP_ORDENSCOMPRA","ALCADAPROJETO","dbo","CP_GRUPOALCADAS","HANDLE"
"FK_1616_86129","dbo","CP_ORDENSCOMPRA","REGISTROPRECO","dbo","LC_AQUISICAOREGISTROPRECO","HANDLE"
"FK_1755_15564","dbo","CP_ORDENSCOMPRAASSINATURAS","USUARIO","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_1755_16826","dbo","CP_ORDENSCOMPRAASSINATURAS","ORDEMCOMPRA","dbo","CP_ORDENSCOMPRA","HANDLE"
"FK_1618_115315","dbo","CP_ORDENSCOMPRAENTREGA","PEDIDOEMPENHO","dbo","CT_PEDIDOSEMPENHOS","HANDLE"
"FK_1618_13048","dbo","CP_ORDENSCOMPRAENTREGA","ORDENSCOMPRAITENS","dbo","CP_ORDENSCOMPRAITENS","HANDLE"
"FK_1618_13084","dbo","CP_ORDENSCOMPRAENTREGA","ALMOXARIFADO","dbo","PD_ALMOXARIFADOS","HANDLE"
"FK_1618_13168","dbo","CP_ORDENSCOMPRAENTREGA","UNIDADE","dbo","CM_UNIDADESMEDIDA","HANDLE"
"FK_1618_20066","dbo","CP_ORDENSCOMPRAENTREGA","USUARIOSELECIONOU","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_1618_29517","dbo","CP_ORDENSCOMPRAENTREGA","DOCUMENTOFINANCEIRO","dbo","FN_DOCUMENTOS","HANDLE"
"FK_1618_30778","dbo","CP_ORDENSCOMPRAENTREGA","CONDICAOPAGAMENTO","dbo","CP_CONDICOESPAGAMENTO","HANDLE"
